Home,Away,Game_ID,H_Score,H_W_PCT,H_FG_PCT,H_FG3_PCT,H_FT_PCT,H_REB,H_AST,H_TOV,H_STL,H_BLK,H_PLUS_MINUS,H_OFF_RATING,H_DEF_RATING,H_TS_PCT,A_Score,A_W_PCT,A_FG_PCT,A_FG3_PCT,A_FT_PCT,A_REB,A_AST,A_TOV,A_STL,A_BLK,A_PLUS_MINUS,A_OFF_RATING,A_DEF_RATING,A_TS_PCT,Result,Date
Boston Celtics,Milwaukee Bucks,0021800115,117,0.714,0.418,0.328,0.756,48.8,22.6,13.6,6.2,4.1,4.8,100.8,96.2,0.517,113,1.0,0.48,0.384,0.791,52.4,25.3,16.2,5.5,6.7,15.0,113.2,98.2,0.596,1,11/01/2018
Cleveland Cavaliers,Denver Nuggets,0021800112,91,0.143,0.452,0.348,0.809,44.0,20.7,14.6,7.4,1.4,-7.8,108.9,116.5,0.543,110,0.857,0.46,0.293,0.751,48.0,24.1,13.7,9.5,5.7,7.2,109.3,102.1,0.545,0,11/01/2018
Portland Trail Blazers,New Orleans Pelicans,0021800116,132,0.714,0.469,0.374,0.879,49.7,19.6,14.9,5.6,5.3,7.6,113.9,106.4,0.584,119,0.571,0.489,0.372,0.736,43.5,25.4,13.5,7.6,5.1,1.6,114.3,113.3,0.579,1,11/01/2018
Atlanta Hawks,Sacramento Kings,0021800114,115,0.286,0.439,0.365,0.709,41.8,22.6,17.2,7.4,5.3,-7.8,100.1,107.5,0.546,146,0.625,0.498,0.4,0.643,43.1,22.5,14.4,7.4,4.8,-0.2,109.1,108.7,0.572,0,11/01/2018
Charlotte Hornets,Oklahoma City Thunder,0021800111,107,0.5,0.463,0.377,0.807,43.5,24.4,11.7,6.2,7.2,6.0,114.9,109.1,0.572,111,0.333,0.428,0.275,0.665,45.4,19.2,14.8,10.2,5.3,-2.5,102.4,105.0,0.507,0,11/01/2018
Golden State Warriors,Minnesota Timberwolves,0021800124,116,0.889,0.524,0.418,0.813,43.9,29.5,14.8,8.4,5.6,12.6,120.3,107.5,0.631,99,0.5,0.448,0.381,0.832,42.1,22.1,13.4,9.4,6.6,-2.4,111.4,114.2,0.557,1,11/02/2018
Chicago Bulls,Indiana Pacers,0021800120,105,0.25,0.464,0.393,0.734,40.8,23.5,14.3,6.1,4.9,-8.4,108.0,116.5,0.563,107,0.625,0.506,0.416,0.671,41.6,24.1,14.4,8.6,5.7,6.3,112.1,105.5,0.577,0,11/02/2018
Phoenix Suns,Toronto Raptors,0021800123,98,0.143,0.455,0.324,0.792,40.2,24.6,17.9,6.7,2.5,-14.4,101.4,115.5,0.557,107,0.875,0.481,0.352,0.785,46.1,25.0,13.5,7.9,6.0,8.2,114.5,106.7,0.578,0,11/02/2018
Brooklyn Nets,Houston Rockets,0021800118,111,0.375,0.454,0.381,0.733,44.4,24.9,17.1,5.9,4.9,-3.9,108.0,111.4,0.56,119,0.167,0.412,0.333,0.702,41.2,20.6,13.7,8.3,6.2,-10.3,103.9,113.5,0.516,0,11/02/2018
Orlando Magic,LA Clippers,0021800117,95,0.286,0.41,0.305,0.735,45.5,24.7,13.7,7.3,6.2,-10.0,99.4,109.6,0.497,120,0.5,0.473,0.376,0.829,44.3,20.4,15.9,5.5,6.0,3.3,109.9,106.4,0.582,0,11/02/2018
Utah Jazz,Memphis Grizzlies,0021800122,100,0.571,0.47,0.376,0.768,43.4,23.0,15.7,7.8,5.1,4.9,111.0,106.4,0.585,110,0.667,0.435,0.368,0.773,40.1,23.9,13.8,11.0,3.2,3.7,104.9,101.5,0.548,0,11/02/2018
Dallas Mavericks,New York Knicks,0021800121,106,0.25,0.448,0.337,0.747,41.7,23.0,15.8,6.7,4.9,-5.0,106.6,111.6,0.549,118,0.25,0.431,0.362,0.789,42.7,19.4,13.9,7.2,2.9,-4.2,105.2,109.8,0.527,0,11/02/2018
Washington Wizards,Oklahoma City Thunder,0021800119,111,0.143,0.433,0.323,0.801,38.5,19.7,13.6,7.3,6.5,-9.9,104.4,114.3,0.547,134,0.429,0.428,0.265,0.673,45.8,19.2,14.1,10.4,5.8,-1.6,103.4,104.9,0.507,0,11/02/2018
Philadelphia 76ers,Detroit Pistons,0021800125,109,0.556,0.439,0.35,0.775,47.7,25.9,14.1,6.1,6.1,0.1,107.0,107.2,0.545,99,0.571,0.433,0.323,0.759,47.2,18.6,13.9,4.8,4.2,-1.5,107.6,108.7,0.531,1,11/03/2018
San Antonio Spurs,New Orleans Pelicans,0021800130,109,0.714,0.466,0.391,0.827,44.9,23.7,11.7,7.1,3.8,1.5,111.9,110.6,0.558,95,0.5,0.481,0.36,0.752,43.4,25.0,13.4,7.5,4.8,-0.1,114.3,114.7,0.574,1,11/03/2018
Chicago Bulls,Houston Rockets,0021800129,88,0.222,0.464,0.396,0.741,41.3,24.7,14.3,5.7,5.2,-7.7,108.4,116.3,0.564,96,0.286,0.423,0.34,0.699,41.7,21.1,13.2,7.8,6.8,-7.8,107.3,114.4,0.529,0,11/03/2018
Portland Trail Blazers,Los Angeles Lakers,0021800132,110,0.75,0.473,0.394,0.873,48.8,20.2,14.7,5.3,5.1,8.2,115.3,107.4,0.593,114,0.375,0.495,0.349,0.716,41.3,24.5,13.7,8.6,5.7,-0.1,112.4,112.5,0.574,0,11/03/2018
Indiana Pacers,Boston Celtics,0021800127,102,0.667,0.502,0.397,0.702,42.0,23.9,14.2,8.6,6.1,5.9,112.4,106.2,0.576,101,0.75,0.421,0.348,0.763,47.8,23.5,13.5,6.0,4.6,4.7,102.6,98.2,0.527,1,11/03/2018
Atlanta Hawks,Miami Heat,0021800128,123,0.25,0.444,0.354,0.704,41.3,22.6,17.5,7.1,5.3,-10.3,100.3,110.4,0.549,118,0.429,0.436,0.354,0.718,48.6,21.2,15.5,6.5,6.7,1.0,108.9,107.6,0.539,1,11/03/2018
Denver Nuggets,Utah Jazz,0021800131,103,0.875,0.463,0.304,0.762,48.2,24.1,13.7,9.5,5.9,8.7,110.8,102.1,0.55,88,0.5,0.47,0.377,0.746,43.3,23.0,15.6,7.3,5.2,3.1,110.8,108.0,0.583,1,11/03/2018
Charlotte Hornets,Cleveland Cavaliers,0021800126,126,0.444,0.457,0.363,0.818,44.2,24.5,12.3,6.3,6.7,4.9,113.7,109.2,0.566,94,0.125,0.447,0.341,0.822,43.5,20.6,14.7,7.9,1.8,-9.3,108.2,117.3,0.538,1,11/03/2018
San Antonio Spurs,Orlando Magic,0021800137,110,0.75,0.466,0.385,0.824,44.6,24.3,11.4,7.2,3.8,3.1,111.4,108.6,0.555,117,0.25,0.414,0.3,0.716,44.9,24.2,13.3,7.3,6.0,-11.9,99.1,111.0,0.495,0,11/04/2018
Los Angeles Lakers,Toronto Raptors,0021800139,107,0.444,0.498,0.351,0.706,41.9,23.8,14.2,8.6,6.2,0.3,111.5,111.2,0.575,121,0.889,0.483,0.353,0.768,45.4,25.5,13.6,8.3,6.4,8.3,113.8,105.9,0.58,0,11/04/2018
Phoenix Suns,Memphis Grizzlies,0021800136,102,0.125,0.453,0.323,0.767,41.3,24.1,17.7,6.3,2.7,-13.8,101.1,114.6,0.549,100,0.714,0.445,0.385,0.746,40.5,24.1,13.6,10.8,3.2,4.7,107.0,102.6,0.557,1,11/04/2018
Brooklyn Nets,Philadelphia 76ers,0021800134,122,0.333,0.459,0.388,0.719,44.1,24.8,16.7,5.8,4.8,-4.4,109.3,113.3,0.564,97,0.6,0.437,0.347,0.791,47.2,25.3,14.4,6.5,5.7,1.0,106.6,105.8,0.549,1,11/04/2018
Portland Trail Blazers,Minnesota Timberwolves,0021800138,111,0.667,0.467,0.366,0.859,48.5,20.0,14.5,5.8,5.0,6.9,113.6,107.1,0.579,81,0.444,0.439,0.366,0.825,41.7,22.4,12.5,9.2,6.3,-4.0,109.8,114.2,0.546,1,11/04/2018
Milwaukee Bucks,Sacramento Kings,0021800133,144,0.875,0.48,0.377,0.781,51.5,24.7,15.9,5.8,6.3,12.7,113.0,100.2,0.593,109,0.667,0.503,0.4,0.667,42.9,23.8,14.2,8.0,4.6,3.0,111.6,107.9,0.582,1,11/04/2018
Washington Wizards,New York Knicks,0021800135,108,0.125,0.443,0.32,0.799,37.3,20.5,14.2,7.1,6.2,-11.3,104.6,116.0,0.552,95,0.333,0.443,0.349,0.781,42.6,20.2,13.8,7.9,3.0,-2.4,107.2,109.9,0.536,1,11/04/2018
Golden State Warriors,Memphis Grizzlies,0021800147,117,0.9,0.52,0.414,0.809,45.4,29.6,14.9,7.9,5.9,13.0,119.7,106.4,0.627,101,0.625,0.448,0.377,0.743,39.6,23.7,13.7,11.2,3.2,3.9,107.2,103.8,0.557,1,11/05/2018
New York Knicks,Chicago Bulls,0021800143,115,0.3,0.44,0.334,0.778,43.5,20.1,14.4,7.6,3.2,-3.5,106.1,109.6,0.53,116,0.2,0.459,0.386,0.768,41.0,23.8,14.8,6.5,5.1,-7.8,106.6,114.5,0.561,0,11/05/2018
LA Clippers,Minnesota Timberwolves,0021800148,120,0.556,0.473,0.391,0.821,45.0,20.6,15.7,5.4,5.7,5.7,111.1,105.4,0.583,109,0.4,0.427,0.353,0.819,41.4,21.9,12.4,9.2,6.1,-6.5,107.1,114.0,0.531,1,11/05/2018
Orlando Magic,Cleveland Cavaliers,0021800142,102,0.333,0.424,0.309,0.717,44.9,24.8,12.8,7.3,5.8,-9.9,101.4,111.3,0.505,100,0.111,0.445,0.346,0.83,41.6,20.8,14.8,8.2,1.8,-11.9,106.8,118.5,0.538,1,11/05/2018
Detroit Pistons,Miami Heat,0021800140,115,0.5,0.429,0.305,0.746,46.4,18.1,14.1,5.2,4.0,-2.5,105.7,107.9,0.526,120,0.375,0.441,0.361,0.724,47.7,21.9,15.8,6.5,6.6,0.2,110.0,109.2,0.547,0,11/05/2018
Utah Jazz,Toronto Raptors,0021800146,111,0.444,0.463,0.358,0.738,43.2,23.0,15.4,7.8,5.4,1.1,108.8,107.8,0.572,124,0.9,0.485,0.346,0.778,45.5,26.0,13.5,8.3,6.2,8.8,114.0,105.7,0.58,0,11/05/2018
Indiana Pacers,Houston Rockets,0021800141,94,0.7,0.494,0.39,0.709,42.4,23.9,14.1,8.8,5.7,5.4,111.7,106.0,0.571,98,0.375,0.423,0.336,0.694,42.2,21.1,14.0,8.5,6.6,-5.9,106.1,111.4,0.528,0,11/05/2018
Denver Nuggets,Boston Celtics,0021800145,115,0.889,0.466,0.306,0.751,48.3,25.1,14.1,9.4,5.3,9.5,110.3,101.0,0.551,107,0.667,0.422,0.357,0.758,47.7,23.5,13.6,6.0,4.9,4.1,102.7,98.9,0.529,1,11/05/2018
Oklahoma City Thunder,New Orleans Pelicans,0021800144,122,0.5,0.444,0.291,0.688,44.7,20.9,13.9,10.7,5.7,1.3,106.5,105.0,0.528,116,0.444,0.479,0.354,0.731,43.8,24.6,13.6,7.0,5.1,-1.6,112.2,114.0,0.569,1,11/05/2018
Phoenix Suns,Brooklyn Nets,0021800151,82,0.222,0.459,0.336,0.778,41.3,24.4,18.7,6.4,2.8,-12.2,102.2,114.0,0.561,104,0.4,0.461,0.382,0.719,43.3,24.9,15.8,6.3,4.6,-1.4,110.1,111.3,0.561,0,11/06/2018
Portland Trail Blazers,Milwaukee Bucks,0021800152,118,0.7,0.465,0.356,0.861,50.2,19.6,14.7,5.9,4.6,9.1,113.5,104.6,0.577,103,0.889,0.48,0.379,0.801,51.3,24.9,15.4,5.8,6.3,14.9,114.9,100.1,0.601,1,11/06/2018
Dallas Mavericks,Washington Wizards,0021800150,119,0.222,0.453,0.341,0.733,41.7,23.0,16.2,6.7,4.5,-5.8,107.0,112.9,0.552,100,0.222,0.442,0.313,0.794,38.3,20.5,14.0,7.6,6.7,-8.8,104.8,114.0,0.55,1,11/06/2018
Charlotte Hornets,Atlanta Hawks,0021800149,113,0.5,0.468,0.36,0.824,44.9,25.0,12.6,6.0,6.8,7.6,115.1,107.9,0.574,102,0.333,0.453,0.359,0.712,40.8,23.6,17.5,7.5,5.4,-8.7,102.5,111.2,0.557,1,11/06/2018
Los Angeles Lakers,Minnesota Timberwolves,0021800162,114,0.4,0.494,0.343,0.717,41.4,23.9,14.4,8.3,6.0,-1.0,110.8,111.6,0.573,110,0.364,0.43,0.346,0.817,41.2,21.8,12.3,9.2,6.3,-6.9,107.5,114.7,0.533,1,11/07/2018
Orlando Magic,Detroit Pistons,0021800154,96,0.4,0.426,0.31,0.729,44.5,24.6,13.1,7.7,5.7,-8.7,101.9,110.5,0.509,103,0.444,0.427,0.306,0.734,47.1,18.8,14.4,5.4,3.8,-2.8,105.0,107.5,0.522,0,11/07/2018
Cleveland Cavaliers,Oklahoma City Thunder,0021800153,86,0.1,0.451,0.355,0.821,41.8,20.8,15.1,8.2,1.8,-10.9,106.5,117.4,0.542,95,0.556,0.449,0.299,0.69,43.9,21.3,13.6,11.1,5.4,1.8,107.4,105.4,0.533,0,11/07/2018
Miami Heat,San Antonio Spurs,0021800156,95,0.444,0.442,0.364,0.714,47.2,21.8,15.6,6.8,6.6,0.8,109.3,108.1,0.546,88,0.667,0.462,0.379,0.83,44.6,24.5,11.4,6.8,3.9,2.0,111.6,109.9,0.555,1,11/07/2018
Utah Jazz,Dallas Mavericks,0021800160,117,0.4,0.461,0.348,0.727,42.9,23.6,15.1,8.0,5.3,-0.3,109.0,109.4,0.568,102,0.3,0.455,0.35,0.759,42.5,23.2,16.4,6.4,4.7,-3.4,108.1,111.6,0.56,1,11/07/2018
Indiana Pacers,Philadelphia 76ers,0021800157,94,0.636,0.489,0.379,0.704,42.4,23.4,14.3,8.8,5.5,4.5,110.7,105.8,0.568,100,0.545,0.439,0.339,0.787,47.0,24.4,15.5,6.4,5.3,-1.2,105.5,106.8,0.552,0,11/07/2018
Atlanta Hawks,New York Knicks,0021800155,107,0.3,0.456,0.346,0.717,40.2,23.4,17.8,8.0,5.7,-8.9,101.9,110.6,0.556,112,0.273,0.435,0.329,0.793,44.6,19.8,14.5,7.4,3.4,-3.2,105.5,108.5,0.525,0,11/07/2018
Sacramento Kings,Toronto Raptors,0021800161,105,0.6,0.497,0.399,0.652,42.6,23.6,14.1,7.7,4.5,-0.6,110.3,110.1,0.575,114,0.909,0.492,0.351,0.788,45.3,25.5,13.6,8.4,5.9,9.2,114.9,106.2,0.588,0,11/07/2018
Memphis Grizzlies,Denver Nuggets,0021800158,89,0.556,0.449,0.372,0.745,38.7,24.7,13.3,10.9,3.8,1.6,107.1,105.9,0.556,87,0.9,0.465,0.315,0.747,48.3,25.1,14.0,8.9,5.2,9.3,111.1,101.9,0.552,1,11/07/2018
New Orleans Pelicans,Chicago Bulls,0021800159,107,0.4,0.48,0.349,0.741,43.6,24.7,14.2,7.1,5.1,-2.0,111.8,114.0,0.572,98,0.273,0.458,0.375,0.764,41.0,22.6,15.0,6.6,5.3,-6.9,105.8,113.0,0.558,1,11/07/2018
Golden State Warriors,Milwaukee Bucks,0021800166,111,0.909,0.519,0.423,0.823,45.7,29.7,14.8,7.6,5.7,13.3,120.0,106.4,0.629,134,0.8,0.476,0.38,0.804,50.6,25.1,15.1,5.4,5.8,12.1,114.2,102.1,0.595,0,11/08/2018
Phoenix Suns,Boston Celtics,0021800164,109,0.2,0.447,0.338,0.784,42.1,23.6,18.8,6.2,2.8,-13.2,100.3,113.3,0.55,116,0.6,0.43,0.351,0.763,47.1,23.4,13.5,6.4,5.4,2.9,103.5,100.8,0.534,0,11/08/2018
Portland Trail Blazers,LA Clippers,0021800165,116,0.727,0.47,0.361,0.854,50.4,19.9,14.5,6.0,4.5,9.6,114.2,104.8,0.581,105,0.6,0.475,0.398,0.827,44.9,21.5,15.3,5.4,5.5,6.2,112.2,106.1,0.586,1,11/08/2018
Oklahoma City Thunder,Houston Rockets,0021800163,98,0.6,0.446,0.296,0.69,44.0,20.2,13.5,11.3,5.7,2.5,106.4,103.7,0.53,80,0.444,0.425,0.334,0.714,42.1,21.5,14.4,8.6,6.6,-4.8,105.9,110.2,0.534,1,11/08/2018
Philadelphia 76ers,Charlotte Hornets,0021800168,133,0.583,0.441,0.337,0.789,46.6,24.3,15.7,6.5,5.5,-0.6,105.0,105.6,0.553,132,0.545,0.47,0.365,0.803,44.4,25.0,13.3,6.2,6.5,7.8,114.2,106.8,0.574,1,11/09/2018
Orlando Magic,Washington Wizards,0021800167,117,0.364,0.429,0.312,0.731,44.0,24.9,13.8,7.9,5.9,-8.5,101.1,109.4,0.511,108,0.2,0.44,0.313,0.791,37.7,21.1,13.6,7.7,6.6,-9.8,104.4,114.4,0.548,1,11/09/2018
Miami Heat,Indiana Pacers,0021800170,102,0.5,0.437,0.359,0.715,48.5,21.7,15.4,6.9,7.1,1.4,108.3,106.6,0.539,110,0.583,0.481,0.366,0.704,42.2,23.0,14.1,8.8,5.5,3.6,109.0,105.2,0.558,0,11/09/2018
Utah Jazz,Boston Celtics,0021800172,123,0.455,0.463,0.348,0.724,42.0,24.2,14.8,8.4,5.7,1.1,109.5,108.5,0.569,115,0.636,0.428,0.354,0.765,47.4,23.0,13.6,6.3,5.4,3.2,103.7,100.7,0.533,1,11/09/2018
Atlanta Hawks,Detroit Pistons,0021800169,109,0.273,0.451,0.34,0.721,40.5,23.5,17.7,7.7,6.0,-8.5,101.9,110.3,0.552,124,0.5,0.425,0.305,0.746,47.2,18.9,14.9,6.1,3.5,-1.8,104.4,106.1,0.522,0,11/09/2018
Sacramento Kings,Minnesota Timberwolves,0021800173,121,0.545,0.495,0.395,0.657,41.4,23.8,14.2,7.9,4.5,-1.3,109.5,109.9,0.573,110,0.333,0.432,0.362,0.819,41.0,21.8,12.6,9.2,6.2,-6.7,107.6,114.6,0.537,1,11/09/2018
Denver Nuggets,Brooklyn Nets,0021800171,110,0.818,0.459,0.308,0.75,48.0,24.8,14.6,9.0,5.0,8.4,109.8,101.6,0.547,112,0.455,0.459,0.37,0.716,44.2,24.7,15.3,6.6,4.7,0.7,109.9,108.7,0.557,0,11/09/2018
Golden State Warriors,Brooklyn Nets,0021800182,116,0.833,0.516,0.418,0.819,44.9,29.7,15.0,7.4,5.7,10.3,118.8,108.2,0.624,100,0.5,0.455,0.369,0.708,44.1,24.5,14.7,6.6,5.0,0.8,110.1,108.8,0.554,1,11/10/2018
San Antonio Spurs,Houston Rockets,0021800180,96,0.6,0.449,0.382,0.836,45.2,24.0,11.5,6.9,4.1,1.1,109.7,108.7,0.544,89,0.4,0.421,0.327,0.713,42.2,21.1,14.8,8.7,6.3,-6.2,104.3,110.0,0.528,1,11/10/2018
Chicago Bulls,Cleveland Cavaliers,0021800178,99,0.25,0.452,0.368,0.764,41.3,22.2,14.7,6.8,5.5,-7.0,104.9,112.2,0.551,98,0.091,0.444,0.347,0.823,42.7,20.5,15.6,7.7,2.0,-10.7,104.8,115.5,0.534,1,11/10/2018
LA Clippers,Milwaukee Bucks,0021800175,128,0.545,0.474,0.394,0.822,44.6,21.3,14.6,5.1,5.9,4.7,111.7,107.2,0.582,126,0.818,0.48,0.37,0.801,50.0,25.7,14.8,5.9,5.9,13.0,115.4,102.4,0.595,1,11/10/2018
Miami Heat,Washington Wizards,0021800177,110,0.455,0.438,0.371,0.704,47.5,22.2,16.2,6.8,7.0,0.5,107.4,106.7,0.54,116,0.182,0.446,0.32,0.784,37.4,21.3,14.1,7.7,6.3,-9.7,104.6,114.7,0.552,0,11/10/2018
Dallas Mavericks,Oklahoma City Thunder,0021800181,111,0.273,0.45,0.349,0.78,43.0,22.3,17.1,6.1,4.6,-4.4,107.3,111.8,0.56,96,0.636,0.446,0.29,0.692,45.1,20.2,13.7,11.2,5.6,3.9,106.5,102.5,0.53,1,11/10/2018
Sacramento Kings,Los Angeles Lakers,0021800183,86,0.583,0.491,0.393,0.67,41.7,23.7,14.0,7.8,4.6,-0.3,109.6,109.3,0.572,101,0.455,0.493,0.353,0.721,41.9,24.6,14.5,8.1,5.8,-0.6,111.1,111.4,0.574,0,11/10/2018
Toronto Raptors,New York Knicks,0021800174,128,0.917,0.49,0.347,0.799,45.7,24.7,14.2,8.5,5.7,9.1,114.3,105.7,0.587,112,0.333,0.435,0.332,0.778,44.7,19.3,14.8,7.5,3.7,-2.5,105.6,108.0,0.529,1,11/10/2018
Memphis Grizzlies,Philadelphia 76ers,0021800179,112,0.6,0.448,0.373,0.754,38.8,24.3,13.9,10.6,4.2,1.7,106.3,104.9,0.556,106,0.615,0.444,0.336,0.785,47.1,24.7,15.6,6.2,6.2,-0.5,105.9,106.5,0.556,1,11/10/2018
New Orleans Pelicans,Phoenix Suns,0021800176,119,0.455,0.477,0.351,0.74,44.5,25.2,14.2,6.9,5.5,-1.0,111.0,112.3,0.568,99,0.182,0.447,0.335,0.789,41.7,23.6,18.3,6.5,3.1,-12.5,100.3,112.6,0.549,1,11/10/2018
Los Angeles Lakers,Atlanta Hawks,0021800189,107,0.5,0.486,0.349,0.701,43.1,24.4,14.6,8.3,5.6,0.6,110.1,109.1,0.565,106,0.25,0.451,0.334,0.725,41.3,22.9,17.5,7.5,5.7,-9.0,102.1,110.9,0.553,1,11/11/2018
New York Knicks,Orlando Magic,0021800186,89,0.308,0.437,0.329,0.781,44.8,19.2,14.7,7.8,3.9,-3.6,105.9,109.5,0.529,115,0.417,0.436,0.321,0.741,43.8,25.0,14.0,7.9,5.9,-7.1,102.4,109.2,0.519,0,11/11/2018
Houston Rockets,Indiana Pacers,0021800185,115,0.364,0.413,0.317,0.71,43.0,20.2,14.2,8.9,6.2,-6.3,103.2,109.2,0.519,103,0.615,0.485,0.365,0.691,41.9,22.7,14.4,8.9,5.5,4.0,108.9,104.7,0.561,1,11/11/2018
Detroit Pistons,Charlotte Hornets,0021800184,103,0.545,0.43,0.32,0.739,46.7,19.8,14.5,6.4,3.7,-0.3,105.6,105.9,0.528,113,0.5,0.462,0.368,0.796,44.3,24.7,12.6,6.4,6.3,7.0,114.4,107.7,0.568,0,11/11/2018
Portland Trail Blazers,Boston Celtics,0021800188,100,0.75,0.465,0.362,0.861,50.8,19.8,13.9,5.9,4.8,9.8,114.6,105.0,0.576,94,0.583,0.429,0.358,0.778,45.9,23.7,13.2,6.7,5.2,2.3,104.8,102.6,0.538,1,11/11/2018
Denver Nuggets,Milwaukee Bucks,0021800187,114,0.75,0.459,0.307,0.748,48.5,24.4,14.4,8.5,5.0,7.5,109.8,102.6,0.546,121,0.75,0.477,0.368,0.792,49.5,25.8,14.8,6.2,6.0,11.6,114.8,103.1,0.59,0,11/11/2018
Chicago Bulls,Dallas Mavericks,0021800193,98,0.308,0.454,0.369,0.757,41.1,22.1,14.4,6.8,5.4,-6.4,104.8,111.4,0.55,103,0.333,0.458,0.359,0.772,42.8,23.1,17.1,6.3,4.6,-2.8,108.0,111.1,0.567,0,11/12/2018
LA Clippers,Golden State Warriors,0021800198,121,0.583,0.473,0.396,0.822,44.8,21.4,14.7,5.1,5.8,4.4,111.5,107.4,0.582,116,0.846,0.519,0.419,0.818,44.4,29.6,14.7,7.5,5.9,10.8,119.1,108.2,0.624,1,11/12/2018
Miami Heat,Philadelphia 76ers,0021800191,114,0.417,0.438,0.37,0.709,46.7,22.4,16.4,6.6,6.8,0.0,107.5,107.4,0.541,124,0.571,0.449,0.33,0.779,47.0,24.8,16.0,6.4,6.1,-0.9,105.6,106.4,0.558,0,11/12/2018
Sacramento Kings,San Antonio Spurs,0021800197,104,0.538,0.48,0.382,0.678,42.2,22.8,14.3,7.7,4.6,-1.4,107.7,108.6,0.561,99,0.636,0.449,0.391,0.826,45.5,23.5,11.9,6.6,4.2,1.6,109.0,107.3,0.545,1,11/12/2018
Minnesota Timberwolves,Brooklyn Nets,0021800195,120,0.308,0.431,0.357,0.818,41.6,21.6,12.8,9.0,5.7,-6.9,107.2,114.3,0.535,113,0.462,0.456,0.365,0.71,44.1,24.2,14.8,6.7,4.8,-0.5,109.9,109.8,0.555,1,11/12/2018
Washington Wizards,Orlando Magic,0021800190,117,0.25,0.449,0.322,0.779,38.2,20.7,14.2,7.7,6.2,-8.4,105.4,114.2,0.554,109,0.462,0.437,0.329,0.749,44.3,25.3,13.7,8.0,6.1,-4.5,103.1,107.3,0.523,1,11/12/2018
Toronto Raptors,New Orleans Pelicans,0021800192,110,0.923,0.493,0.351,0.792,45.7,24.7,14.3,8.4,5.6,9.6,115.3,106.0,0.592,126,0.5,0.478,0.358,0.747,45.2,25.4,14.5,6.9,5.6,0.6,111.5,111.2,0.57,0,11/12/2018
Memphis Grizzlies,Utah Jazz,0021800194,88,0.636,0.446,0.372,0.753,39.2,23.4,13.6,10.4,4.0,2.1,106.3,104.5,0.551,96,0.5,0.471,0.351,0.731,42.3,24.6,15.0,8.0,5.5,1.7,110.7,109.2,0.578,0,11/12/2018
Oklahoma City Thunder,Phoenix Suns,0021800196,118,0.583,0.441,0.288,0.688,45.9,20.0,14.0,11.1,5.4,2.4,106.2,103.6,0.524,101,0.167,0.443,0.33,0.802,41.3,22.9,18.2,6.8,3.4,-13.1,100.1,113.0,0.547,1,11/12/2018
Golden State Warriors,Atlanta Hawks,0021800201,110,0.786,0.515,0.417,0.809,44.1,29.2,14.7,7.4,6.0,9.6,117.9,108.2,0.619,103,0.231,0.449,0.336,0.73,41.3,23.0,17.5,7.7,5.5,-8.4,101.9,110.2,0.551,1,11/13/2018
Cleveland Cavaliers,Charlotte Hornets,0021800199,113,0.083,0.443,0.35,0.812,43.7,20.1,15.3,7.5,2.4,-9.9,104.5,114.5,0.531,89,0.538,0.465,0.37,0.801,44.5,24.7,12.6,6.4,6.4,7.3,114.5,107.7,0.571,1,11/13/2018
Denver Nuggets,Houston Rockets,0021800200,99,0.692,0.459,0.324,0.745,47.8,24.6,14.1,8.5,5.0,6.4,110.3,104.2,0.549,109,0.417,0.418,0.327,0.711,42.8,20.2,14.5,8.7,6.1,-4.8,104.8,109.2,0.529,0,11/13/2018
Los Angeles Lakers,Portland Trail Blazers,0021800212,126,0.538,0.482,0.351,0.695,43.3,24.5,15.1,8.5,5.8,0.7,109.4,108.4,0.562,117,0.769,0.464,0.365,0.859,51.2,20.0,14.5,5.7,4.6,9.5,113.7,104.4,0.575,1,11/14/2018
Phoenix Suns,San Antonio Spurs,0021800211,116,0.154,0.446,0.326,0.804,41.0,23.1,18.2,6.6,3.5,-13.4,100.3,113.5,0.548,96,0.583,0.448,0.384,0.825,45.4,23.7,12.2,6.5,4.2,1.1,108.4,107.1,0.544,1,11/14/2018
Brooklyn Nets,Miami Heat,0021800205,107,0.429,0.451,0.365,0.708,43.8,24.4,14.7,6.9,4.6,-0.9,109.8,110.2,0.551,120,0.385,0.441,0.374,0.719,46.2,22.1,16.3,6.5,6.7,-0.7,108.0,108.7,0.547,0,11/14/2018
Boston Celtics,Chicago Bulls,0021800204,111,0.538,0.426,0.356,0.779,45.7,23.4,13.2,7.0,5.2,1.7,104.2,102.7,0.533,82,0.286,0.45,0.359,0.768,41.3,21.6,14.6,7.1,5.3,-6.3,103.9,110.5,0.546,1,11/14/2018
Orlando Magic,Philadelphia 76ers,0021800202,111,0.429,0.44,0.341,0.748,43.6,25.6,13.7,7.8,6.1,-4.8,103.6,108.3,0.527,106,0.6,0.45,0.337,0.78,46.7,24.8,15.7,6.3,5.7,-0.2,106.8,106.9,0.562,1,11/14/2018
Milwaukee Bucks,Memphis Grizzlies,0021800207,113,0.769,0.483,0.376,0.784,49.0,25.9,14.7,6.5,6.1,11.3,115.4,104.0,0.596,116,0.583,0.444,0.357,0.755,39.6,23.1,13.8,10.1,4.5,1.2,105.1,104.0,0.546,0,11/14/2018
